brand_name_raw,상호명,지점명,시도명,시군구명,match_method,match_confidence,review_reason
던킨/던킨도너츠,던킨도너츠행담휴게소,,충청남도,당진시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠아산충무,병원점,충청남도,아산시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠서산,동문점,충청남도,서산시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨충남,태안점,충청남도,태안군,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠천안순천향대,병원점,충청남도,천안시 동남구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨서산예천점,,충청남도,서산시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛천안,서부점,충청남도,천안시 동남구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠중계,브라운스톤점,서울특별시,노원구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,비알던킨도너츠대전역,코리아,대전광역시,동구,contains_nonprefix,low,브랜드명이 상호명 맨 앞이 아닌 중간/뒤에 위치 (접두어 불일치)
던킨/던킨도너츠,던킨공항철도홍대역사점,,서울특별시,마포구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨시흥하중점,,경기도,시흥시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠이천장,호원점,경기도,이천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠광주능평점,,경기도,광주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛포천E-Mart점,,경기도,포천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨평택,포승점,경기도,평택시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠남양주,별내점,경기도,남양주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨인덕원IT점던킨도너츠,,경기도,의왕시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠성남이마트,,경기도,성남시 수정구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠일산,풍동점,경기도,고양시 일산동구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠김포양촌점,,경기도,김포시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠화성,시청점,경기도,화성시 만세구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠분당차,병원점,경기도,성남시 분당구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠동두천,터미널점,경기도,동두천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨부천,시청점,경기도,부천시 원미구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨삼성미래기술캠퍼스점,,경기도,수원시 영통구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠파주임진각점,,경기도,파주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠강원대,병원점,강원특별자치도,춘천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛츠강릉,ktx점,강원특별자치도,강릉시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨원주태장점,,강원특별자치도,원주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠양양쏠비치점,,강원특별자치도,양양군,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠동해천곡점,,강원특별자치도,동해시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠춘천점,롯데마트,강원특별자치도,춘천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨기흥삼성전자K1점,,경기도,용인시 기흥구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛내린천휴게소점,,강원특별자치도,인제군,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠한국외대글로벌캠퍼스점,,경기도,용인시 처인구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠마석우리점,,경기도,남양주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠양평,중앙점,경기도,양평군,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠파주운정,이마트점,경기도,파주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠김포운양역점,,경기도,김포시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨일산,식사점,경기도,고양시 일산동구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠덕정역점,,경기도,양주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨광명,철산점,경기도,광명시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨수원매교점,,경기도,수원시 권선구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨여주,오학점,경기도,여주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨이마트,오산점,경기도,오산시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠진접,홈플러스점,경기도,남양주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠김포통진점,,경기도,김포시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠양평만남의광장,,경기도,양평군,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠고양하나로점,,경기도,고양시 일산서구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨하남미사,강변점,경기도,하남시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨일산,중산점,경기도,고양시 일산동구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨안양,호계점,경기도,안양시 동안구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠시흥,은행점,경기도,시흥시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛평택미군기지다운타운쇼핑몰점,,경기도,평택시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠샘,병원점,경기도,안양시 만안구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠전곡,터미널점,경기도,연천군,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨안양동안점,,경기도,안양시 동안구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛츠아름,마을점,경기도,성남시 분당구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨하남중앙,미사역점,경기도,하남시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠광명,하안점,경기도,광명시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨속초조양점,,강원특별자치도,속초시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠원주단계점,,강원특별자치도,원주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨시흥능곡,,경기도,시흥시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠평택용죽점,,경기도,평택시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨고덕로데오,,경기도,평택시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨시흥휴게소점,,경기도,시흥시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠원곡점,,경기도,안산시 단원구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠인덕원역사점,,경기도,안양시 동안구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠창동하나로점,,서울특별시,도봉구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨평택고덕궁리점,,경기도,평택시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠광명,사거리점,경기도,광명시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛오산에어베이스점,,경기도,평택시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠수원,월드컵점,경기도,수원시 팔달구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠중앙공원점,,경기도,부천시 원미구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨동두천,지행점,경기도,동두천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠영통,홈플러스점,경기도,수원시 영통구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠시흥신천역사점,,경기도,시흥시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨광주신현점,,경기도,광주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨시흥,정왕점,경기도,시흥시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠서수원,이마트점,경기도,수원시 권선구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨쥬네브점,,경기도,용인시 기흥구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠파주금릉점,,경기도,파주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠수원,정자점,경기도,수원시 장안구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨NC,고잔점,경기도,안산시 단원구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠운정,야당점,경기도,파주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠원주혁신하나로마트점,,강원특별자치도,원주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛평택미군기지모닝캄점,,경기도,평택시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨산본수리점,,경기도,군포시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛츠삼척,중앙점,강원특별자치도,삼척시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠춘천장학,,강원특별자치도,춘천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨강릉,교동점,강원특별자치도,강릉시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠마장휴게소점하,,경기도,이천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠수원컨벤션,센터점,경기도,수원시 영통구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨포천송우리점,,경기도,포천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠서하남휴게소점,,경기도,하남시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠일산,마두점,경기도,고양시 일산동구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨부천,역곡점,경기도,부천시 소사구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨배곧아브뉴프랑점,,경기도,시흥시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨의정부고산점,,경기도,의정부시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠남양주,장현점,경기도,남양주시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠회룡역점,,경기도,의정부시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨화성삼성전자1호,,경기도,화성시 병점구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠분당효자촌점,,경기도,성남시 분당구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨구리갈매점,,경기도,구리시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛동두천미군기지캠프케이시점,,경기도,동두천시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠부천상동,,경기도,부천시 원미구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠주엽점,롯데마트,경기도,고양시 일산서구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛츠용인,한숲시티점,경기도,용인시 처인구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠김포,장기점,경기도,김포시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨의정부,녹양점,경기도,의정부시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠김포사우점,,경기도,김포시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨동탄나루,마을점,경기도,화성시 동탄구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨죽전역점,,경기도,용인시 수지구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨안성공도,,경기도,안성시,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨부산,서면점,부산광역시,부산진구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛,,부산광역시,동래구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠대전,송촌점,대전광역시,대덕구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠대전,카이스트점,대전광역시,유성구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠원광종합,병원점,경기도,화성시 병점구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠대전,충남대점,대전광역시,유성구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨대전,목동점,대전광역시,중구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도넛,,대전광역시,유성구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠유성,홈플러스점,대전광역시,유성구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠효동점,,대전광역시,동구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠비아이에프씨점,,부산광역시,남구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠대전자생,병원점,대전광역시,서구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨대구공항국내선점,,대구광역시,동구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨한영아동병원,,대구광역시,남구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨대구성서,롯데점,대구광역시,달서구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠드림,병원점,대구광역시,남구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨대구,중앙로역점,대구광역시,중구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠홈플러스성서점,,대구광역시,달서구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨대구광장,,대구광역시,서구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠수성,홈플러스점,대구광역시,수성구,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
던킨/던킨도너츠,던킨도너츠농협하나로달성점,,대구광역시,달성군,prefix_short_brand,medium_short_brand,브랜드명이 짧아(4자 미만) 접두어가 일치해도 동명의 무관한 개인 상호일 가능성 있음
