TRDAR_CD,TRDAR_CD_NM,TRDAR_SE_CD,TRDAR_SE_CD_NM,recent_4q_period_rows,recent_4q_sales_observed_q,recent_4q_positive_store_q,recent_4q_total_sales_won,recent_4q_total_transactions,recent_4q_avg_store_count,recent_4q_complete_observation,recent_4q_sales_per_store_won,recent_4q_average_ticket_won,prior_year_4q_period_rows,prior_year_4q_sales_observed_q,prior_year_4q_positive_store_q,prior_year_4q_total_sales_won,prior_year_4q_total_transactions,prior_year_4q_avg_store_count,prior_year_4q_complete_observation,prior_year_4q_sales_per_store_won,prior_year_4q_average_ticket_won,recent_4q_vs_prior_year_pct,seoul_observed_percentile,top_10pct_by_recent_actual,display_metric_name,display_period,forecast_available,forecast_status
3110259,사가정역 1번,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,0.0,4.0,0.0,0.0,3.25,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110260,면목역 3번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110261,사가정역 4번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110262,상봉역 3번,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,0.0,4.0,0.0,0.0,2.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110263,면목역 1번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110264,면목역 2번,A,골목상권,4,0,4,0.0,0.0,4.25,0,,,4.0,0.0,4.0,0.0,0.0,3.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110265,망우역 1번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110266,면목동우체국,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110267,망우역 2번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110268,망우3동주민센터,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110273,장스여성병원,A,골목상권,4,3,4,98486941.0,7685.0,1.0,0,,,4.0,4.0,4.0,176940132.0,12241.0,1.0,1.0,176940132.0,14454.712196715955,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110275,하나은행 망우동지점,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110277,러스크서울병원,A,골목상권,4,0,4,0.0,0.0,4.75,0,,,4.0,0.0,4.0,0.0,0.0,6.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110279,신내역 2번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,2.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110280,북정마을,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110281,길상사,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110282,국민대학교앞,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110284,정릉북한산국립공원입구,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110286,한성대입구역 5번,A,골목상권,4,0,4,0.0,0.0,4.0,0,,,4.0,0.0,4.0,0.0,0.0,4.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110288,동구여중,A,골목상권,4,0,4,0.0,0.0,4.0,0,,,4.0,0.0,4.0,0.0,0.0,3.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110289,북한산보국문역 2번,A,골목상권,4,0,4,0.0,0.0,1.5,0,,,4.0,0.0,4.0,0.0,0.0,2.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110290,북한산보국문역 1번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110295,정릉우체국,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110296,성신여대입구역 4번,A,골목상권,4,0,4,0.0,0.0,2.25,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110297,경동고등학교,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,0.0,4.0,0.0,0.0,3.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110299,정릉역 1번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110300,삼선동주민센터,A,골목상권,4,0,4,0.0,0.0,4.0,0,,,4.0,0.0,4.0,0.0,0.0,4.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110301,성신여대입구역 7번,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,0.0,4.0,0.0,0.0,3.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110303,성신여대입구역 1번,A,골목상권,4,3,4,12195795.0,596.0,3.0,0,,,4.0,2.0,4.0,18071037.0,2055.0,3.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110304,보문역 4번,A,골목상권,4,3,4,1501483.0,36.0,5.0,0,,,4.0,1.0,4.0,34650.0,12.0,4.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110307,길음역 7번,A,골목상권,4,0,4,0.0,0.0,4.0,0,,,4.0,0.0,4.0,0.0,0.0,2.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110309,대광초등학교,A,골목상권,4,0,4,0.0,0.0,1.75,0,,,2.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110312,안암역 2번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,1.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110313,안암역 3번,A,골목상권,4,0,4,0.0,0.0,1.5,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110314,종암경찰서,A,골목상권,4,3,4,692308623.0,57744.0,2.25,0,,,4.0,4.0,4.0,922124308.0,80542.0,3.0,1.0,307374769.3333333,11448.986963323483,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110316,숭곡초등학교,A,골목상권,4,1,4,259402103.0,24377.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110317,종암중학교,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110318,KT월곡지사,A,골목상권,4,0,4,0.0,0.0,2.25,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110320,KB국민은행 종암동지점,A,골목상권,2,0,2,0.0,0.0,1.0,0,,,,,,,,,,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110322,장위1동주민센터,A,골목상권,4,0,3,0.0,0.0,0.75,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110323,상월곡역 1번,A,골목상권,4,3,4,5787519.0,686.0,6.0,0,,,4.0,4.0,4.0,37614355.0,3412.0,6.0,1.0,6269059.166666667,11024.136869871043,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110325,장곡초등학교,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110328,상월곡역 3번,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110330,돌곶이역 1번,A,골목상권,4,0,4,0.0,0.0,1.25,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110331,돌곶이역 8번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110333,돌곶이역 5번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110336,석관고등학교,A,골목상권,2,0,2,0.0,0.0,1.0,0,,,,,,,,,,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110337,아카데미하우스,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110340,인수중학교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110341,북한산우이역 2번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110345,솔밭공원역 2번,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110346,4.19민주묘지역 2번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110348,강북문화예술회관,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110355,삼양사거리역 2번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110357,가오리역 1번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,2.0,4.0,483860502.0,46059.0,1.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110359,수유시장옆,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110361,삼양사거리역 1번,A,골목상권,4,0,4,0.0,0.0,2.25,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110362,우이천 계성교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,2.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110364,미아역 8번,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110365,미아역 5번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,3.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110370,도봉세무서,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,1.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110371,삼양입구사거리,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110372,강북중학교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110373,수유역 2번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110375,서울북부고용노동지청,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110376,수송초등학교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110381,번동주공2단지,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110382,솔밭공원역 1번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110383,덕성여대시반거리,A,골목상권,4,0,4,0.0,0.0,2.5,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110387,쌍문초등학교,A,골목상권,4,3,4,574902246.0,48905.0,1.75,0,,,4.0,2.0,4.0,368491498.0,33262.0,1.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110389,한일병원,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110390,방학초등학교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,1.0,4.0,155743746.0,12460.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110391,샘말어린이공원,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110393,국민은행방학지점,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110394,방학중학교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110400,도봉구보건소,A,골목상권,4,0,4,0.0,0.0,2.75,0,,,4.0,0.0,4.0,0.0,0.0,2.25,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110401,도봉구민회관,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110402,도봉구 정병원,A,골목상권,4,0,4,0.0,0.0,4.0,0,,,4.0,0.0,4.0,0.0,0.0,3.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110406,도봉산역 1번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110408,가인초등학교,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110413,누원고등학교,A,골목상권,4,2,2,53939840.0,4654.0,0.5,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110416,노원초등학교,A,골목상권,4,0,3,0.0,0.0,0.75,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110417,월계역 3번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110420,광운대역 1번,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110421,석계역 1번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110422,노원역 9번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110423,석계역 2번,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110425,계상초등학교,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,0.0,4.0,0.0,0.0,4.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110426,상계2동주민센터,A,골목상권,4,0,4,0.0,0.0,3.75,0,,,4.0,3.0,4.0,56003132.0,5306.0,4.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110427,노원 을지대학교병원,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110429,공릉동 국수거리,A,골목상권,4,0,4,0.0,0.0,7.75,0,,,4.0,0.0,4.0,0.0,0.0,7.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110430,중계초등학교,A,골목상권,4,0,0,0.0,0.0,0.0,0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110432,대진고등학교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110433,공릉역 2번,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,0.0,4.0,0.0,0.0,2.25,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110434,태릉입구역 4번,A,골목상권,4,0,4,0.0,0.0,2.25,0,,,4.0,0.0,4.0,0.0,0.0,3.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110438,경춘선숲길 우측,A,골목상권,4,0,4,0.0,0.0,4.25,0,,,4.0,0.0,4.0,0.0,0.0,5.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110441,영신여고,A,골목상권,4,2,4,346057310.0,33285.0,1.5,0,,,4.0,1.0,4.0,176923932.0,19662.0,1.25,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110447,구산초등학교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110451,증산역 4번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110452,새절역 3번,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,1.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110453,신사1동주민센터,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110454,선정중학교,A,골목상권,4,0,4,0.0,0.0,1.0,0,,,4.0,0.0,4.0,0.0,0.0,1.5,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110456,구산보건지소,A,골목상권,4,0,4,0.0,0.0,5.75,0,,,4.0,0.0,4.0,0.0,0.0,6.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110457,예일여고,A,골목상권,4,0,4,0.0,0.0,2.0,0,,,4.0,0.0,4.0,0.0,0.0,2.0,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110459,응암역 2번,A,골목상권,4,0,4,0.0,0.0,4.75,0,,,4.0,0.0,4.0,0.0,0.0,5.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110460,구산역 4번,A,골목상권,4,0,4,0.0,0.0,3.0,0,,,4.0,1.0,4.0,296584.0,30.0,3.75,0.0,,,,,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
