area_id,area_name,ccg_id_model,bakery_thsmon_selng_amt,bakery_thsmon_selng_co,bakery_avg_ticket,market_opportunity_score,bc_female_share_amt,bc_foreign_share_amt,bc_corporate_share_amt,bc_age_cd_1_share_amt,bc_age_cd_2_share_amt,bc_age_cd_3_share_amt,bc_age_cd_4_share_amt,bc_age_cd_5_share_amt,bc_age_cd_6_share_amt,brand_id,brand_name,brand_dna_affinity_score,brand_already_present_in_area,same_brand_nearest_distance_m,bakery_competitor_nearest_m_excl_brand,bakery_competitor_count_500m_excl_brand,bakery_competitor_count_1000m_excl_brand,competition_risk_score,eligible_new_opening,score_brand_fit_first,score_balanced,score_market_first,rank_brand_fit_first,rank_balanced,rank_market_first,robust_rank,pareto_front_da,store_size_recommendation,store_size_note,area_dna_distance,area_dna_fit_score,profile_status,eligible_new_opening_fit_first,scenario,scenario_eligible,fit_first_score,fit_first_rank
3120166,방배역,11650,1455145059.0,122673.0,11861.983150326478,0.9176674364896074,0.7619047619047619,0.2857142857142857,0.7023809523809523,0.6785714285714286,0.8293650793650794,0.7777777777777778,0.42857142857142855,0.08333333333333333,0.5198412698412699,BRD_20120100621,더베이크,0.9780600461893765,False,1848.7211796374902,99.2975326976693,12,28,0.26963048498845266,True,0.9599422632794457,0.9478637413394919,0.935785219399538,3.0,5.0,5.0,4.333333333333333,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5201640403123772,0.9191685912240185,usable_area_profile,True,balanced,True,0.740323325635104,1.0
3120038,약수역,11140,1550178516.0,134777.0,11501.803096967584,0.9235565819861433,0.873015873015873,0.5793650793650794,0.6428571428571429,0.34523809523809523,0.8571428571428571,0.8214285714285714,0.0873015873015873,0.023809523809523808,0.8293650793650794,BRD_20120100621,더베이크,0.23094688221709006,False,2476.095717048477,62.64183906448842,18,44,0.5513856812933025,True,0.43872979214780605,0.5772517321016167,0.7157736720554273,248.0,147.0,77.0,157.33333333333334,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.39286514167556136,0.9838337182448037,usable_area_profile,True,balanced,True,0.7324538106235566,2.0
3120188,압구정역,11680,1784647410.0,134975.0,13222.058973884052,0.9404157043879908,0.7817460317460317,0.18253968253968253,0.75,0.6468253968253969,0.8531746031746031,0.9206349206349206,0.4365079365079365,0.027777777777777776,0.4880952380952381,BRD_20120100621,더베이크,0.8775981524249422,False,3611.5266855028485,98.31073190628577,25,98,0.5340646651270209,True,0.8964434180138567,0.9090069284064666,0.9215704387990762,16.0,12.0,10.0,12.666666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.4477024941359058,0.9584295612009238,usable_area_profile,True,balanced,True,0.7282505773672056,3.0
3120069,상봉역,11260,1511381851.0,142985.0,10570.212616708046,0.9086605080831409,0.8492063492063492,0.40476190476190477,0.5,0.39285714285714285,0.623015873015873,0.5714285714285714,0.16666666666666666,0.32936507936507936,0.8134920634920635,BRD_20120100621,더베이크,0.5427251732101617,False,5834.943358744293,89.18520055817115,16,56,0.3931870669745958,True,0.6525057736720554,0.7256928406466513,0.798879907621247,119.0,69.0,42.0,76.66666666666667,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5382790543446163,0.9076212471131639,usable_area_profile,True,balanced,True,0.7128637413394919,4.0
3130072,성동용답상가시장,11200,441220675.0,42751.0,10320.710041870365,0.6748267898383372,0.9206349206349206,0.38492063492063494,0.5555555555555556,0.9920634920634921,0.9841269841269841,0.9563492063492064,0.10317460317460317,0.015873015873015872,0.07936507936507936,BRD_20120100621,더베이크,0.16397228637413394,False,1255.4238328076387,135.0925608781212,10,28,0.15011547344110854,True,0.3172286374133949,0.4193995381062356,0.5215704387990762,324.0,275.0,207.0,268.6666666666667,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.30676186207579903,0.9976905311778291,usable_area_profile,True,balanced,True,0.7125173210161663,5.0
3110640,방화역 1번,11500,671414576.0,62982.0,10660.420056524086,0.7871824480369516,0.8373015873015873,0.23809523809523808,0.623015873015873,0.32142857142857145,0.8333333333333334,0.9246031746031746,0.46825396825396826,0.05555555555555555,0.42063492063492064,BRD_20120100621,더베이크,0.7170900692840647,False,2125.892048039374,241.56986569432095,5,25,0.02482678983833718,True,0.7381177829099308,0.7521362586605082,0.7661547344110855,80.0,60.0,54.0,64.66666666666667,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5875355859589195,0.8706697459584296,usable_area_profile,True,balanced,True,0.7071247113163973,6.0
3120009,종로3가역,11110,773341001.0,64864.0,11922.499398741984,0.8273672055427251,0.876984126984127,0.42857142857142855,0.503968253968254,0.75,0.9444444444444444,0.8531746031746031,0.2619047619047619,0.05952380952380952,0.3611111111111111,BRD_20120100621,더베이크,0.9330254041570438,False,4222.602278200804,125.80143085865113,24,103,0.45496535796766746,True,0.9013279445727481,0.8801963048498844,0.8590646651270206,15.0,18.0,22.0,18.333333333333332,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.4414747514536508,0.9630484988452656,usable_area_profile,True,balanced,True,0.7028579676674365,7.0
3120246,길동역,11740,916043297.0,88020.0,10407.217643717337,0.8409930715935335,0.8452380952380952,0.06746031746031746,0.7063492063492064,0.38492063492063494,0.6626984126984127,0.7182539682539683,0.5833333333333334,0.06746031746031746,0.6507936507936508,BRD_20120100621,더베이크,0.43187066974595845,False,7648.116696281863,87.92041856413586,26,72,0.5762124711316396,True,0.554607390300231,0.636431870669746,0.718256351039261,178.0,119.0,75.0,124.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.3924936608668946,0.9861431870669746,usable_area_profile,True,balanced,True,0.700987297921478,8.0
3110883,은천초등학교(은천교앞),11620,384324031.0,36658.0,10484.042528233946,0.6409930715935335,0.6944444444444444,0.5833333333333334,0.49603174603174605,0.8611111111111112,0.9801587301587301,0.8690476190476191,0.027777777777777776,0.051587301587301584,0.3412698412698413,BRD_20120100621,더베이크,0.6778290993071594,False,6938.38770899471,165.06059494972328,13,69,0.17898383371824483,True,0.6667782909930716,0.6594110854503464,0.6520438799076212,116.0,105.0,106.0,109.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.35374096935792476,0.9953810623556582,usable_area_profile,True,balanced,True,0.695190531177829,9.0
3110892,관악구 중앙길,11620,913081619.0,87290.0,10460.323278726086,0.8403002309468822,0.6944444444444444,0.5833333333333334,0.49603174603174605,0.8611111111111112,0.9801587301587301,0.8690476190476191,0.027777777777777776,0.051587301587301584,0.3412698412698413,BRD_20120100621,더베이크,0.6778290993071594,False,5898.203540068423,165.92166821826325,24,76,0.39838337182448036,True,0.7265704387990761,0.7590646651270208,0.7915588914549653,85.0,55.0,44.0,61.333333333333336,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.553077288462947,0.8983833718244804,usable_area_profile,True,balanced,True,0.683539260969977,10.0
3120068,사가정역,11260,944293896.0,91431.0,10327.940151589723,0.8467667436489608,0.8492063492063492,0.40476190476190477,0.5,0.39285714285714285,0.623015873015873,0.5714285714285714,0.16666666666666666,0.32936507936507936,0.8134920634920635,BRD_20120100621,더베이크,0.5427251732101617,False,4849.438936616375,42.201895677975386,26,50,0.7713625866050808,True,0.6339376443418013,0.6947459584295612,0.755554272517321,127.0,86.0,61.0,91.33333333333333,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.3878899304186891,0.9907621247113164,usable_area_profile,True,balanced,True,0.6760450346420324,11.0
3130222,오류시장,11530,677800421.0,66656.0,10168.633296327413,0.7894919168591223,0.8412698412698413,0.8373015873015873,0.5753968253968254,0.5238095238095238,0.7579365079365079,0.7380952380952381,0.18253968253968253,0.12698412698412698,0.7658730158730159,BRD_20120100621,더베이크,0.6420323325635104,False,1424.2067967573487,48.414873764798386,14,33,0.5161662817551963,True,0.686270207852194,0.7157621247113164,0.7452540415704387,107.0,75.0,67.0,83.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.4535814706177749,0.953810623556582,usable_area_profile,True,balanced,True,0.6758025404157043,12.0
3111021,방이역 4번,11710,394829518.0,38606.0,10227.154276537325,0.6466512702078522,0.8531746031746031,0.13095238095238096,0.6746031746031746,0.9325396825396826,0.8928571428571429,0.7063492063492064,0.4087301587301587,0.03968253968253968,0.5436507936507936,BRD_20120100621,더베이크,0.5912240184757506,False,5095.9218989316705,115.2085066609535,15,51,0.2996535796766744,True,0.607852193995381,0.6189376443418013,0.6300230946882217,142.0,129.0,127.0,132.66666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.39972535241414797,0.9815242494226328,usable_area_profile,True,balanced,True,0.6721420323325635,13.0
