brand_id,brand_name,area_id,area_name,robust_rank,top_dna_match_features,competition_risk_score,same_brand_nearest_distance_m,size_note
BRD_20080100675,호밀호두,3110020,서울국제고등학교,96.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.34893939393939394,3291.4290209484184,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110021,성균관대학교,97.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.7306060606060607,2794.5149847435177,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110022,경신고등학교,98.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.6448484848484848,2983.0605089308747,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110023,서울대병원,99.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.8224242424242424,2165.928207482513,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110024,혜화동주민센터,100.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.533030303030303,2888.0488222917043,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110025,충신시장옆,101.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.38606060606060605,1698.004711412838,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110004,대신고등학교,13.666666666666666,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.2843939393939394,774.5243701527122,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110005,세검정,14.666666666666666,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.051060606060606084,674.2766494866364,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110006,부암동주민센터,15.666666666666666,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.21909090909090911,1375.7361665875426,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110007,사직공원(한국사회과학도서관),16.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.26045454545454544,715.2202457911794,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110009,자하문터널,17.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.16454545454545455,1215.7388700032448,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110011,청운초등학교,18.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.30136363636363633,1179.5223609305879,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110014,경복고등학교,19.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.10969696969696968,946.0998889936657,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110015,청와대사랑채,20.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.5816666666666667,616.1728653331269,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110016,평창동동측,21.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.04833333333333334,1088.9453613110863,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110017,정독도서관,22.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.32939393939393935,526.8263470840718,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
